-396,65,213,288,0,-2048,0
-375,96,188,288,0,-2048,0
-361,104,193,288,0,-2048,0
-343,102,184,288,0,-2048,0
-321,94,173,288,0,-2048,0
-306,88,162,288,0,-2048,0
-294,94,167,288,0,-2048,0
-283,96,163,288,0,-2048,0
-276,88,150,288,0,-2048,0
-270,89,148,288,0,-2048,0
-271,94,155,288,0,-2048,0
-266,95,141,288,0,-2048,0
-265,112,149,288,0,-2048,0
-265,109,132,288,0,-2048,0
-272,110,123,288,0,-2048,0
-284,125,144,288,0,-2048,0
-310,122,145,288,0,-2048,0
-371,143,199,288,0,-2048,0
-429,139,212,288,0,-2048,0
-486,151,255,288,0,-2048,0
-522,161,283,288,0,-2048,0
-553,163,293,288,0,-2048,0
-589,169,316,288,0,-2048,0
-600,175,313,288,0,-2048,0
-604,178,310,288,0,-2048,0
-607,179,312,288,0,-2048,0
-601,184,314,288,0,-2048,0
-596,189,325,288,0,-2048,0
-580,159,285,288,0,-2048,0
-563,166,289,288,0,-2048,0
-547,166,280,288,0,-2048,0
-534,166,273,288,0,-2048,0
-535,167,282,288,0,-2048,0
-529,151,262,288,0,-2048,0
-532,157,272,288,0,-2048,0
-538,155,283,288,0,-2048,0
-540,151,283,288,0,-2048,0
-533,141,273,288,0,-2048,0
-525,143,281,288,0,-2048,0
-513,138,270,288,0,-2048,0
-480,140,233,288,0,-2048,0
-394,88,173,288,0,-2048,0
-458,-5,242,288,0,-2048,0
-532,106,294,288,0,-2048,0
-513,161,268,288,0,-2048,0
-511,174,262,288,0,-2048,0
-504,180,266,288,0,-2048,0
-508,159,253,288,0,-2048,0
-500,166,259,288,0,-2048,0
-496,157,243,288,0,-1899,0
-493,158,248,288,0,-1767,0
-486,154,242,288,0,-1665,0
-486,151,238,288,0,-1590,0
-478,143,232,288,0,-1543,0
-473,145,231,288,0,-1524,0
-461,136,204,288,0,-1552,0
-446,142,203,288,0,-1622,0
-417,145,179,288,0,-1729,0
-399,136,176,288,0,-1861,0
-378,113,149,288,0,-1985,0
-370,105,148,288,0,-2048,0
-387,106,183,288,0,-2048,0
-402,76,168,288,0,-2048,0
-418,87,194,288,0,-2048,0
-430,81,191,288,0,-2048,0
-427,75,188,288,0,-2048,0
-410,90,206,288,0,-2048,0
-408,90,196,288,0,-2048,0
-388,71,164,288,0,-2048,0
-356,78,164,288,0,-2048,0
-384,96,201,288,0,-2048,0
-403,84,180,288,0,-2048,0
-390,81,171,288,0,-2048,0
-375,92,184,288,0,-2048,0
-358,97,186,288,0,-2048,0
-344,68,142,288,0,-2048,0
-337,64,147,288,0,-2048,0
-332,74,165,288,0,-2048,0
-342,57,167,288,0,-2048,0
-321,49,148,288,0,-2048,0
-290,44,140,288,0,-2048,0
-253,31,117,288,0,-2048,0
-224,28,89,288,0,-2048,0
-159,62,46,288,0,-2048,0
-33,0,-11,288,0,-2048,0
-146,-62,78,288,0,-2048,0
-182,-1,81,288,0,-2048,0
-183,32,80,288,0,-2048,0
-2,-93,-68,288,0,-1475,0
-8,-73,-55,288,0,-1478,0
-24,-78,-58,288,0,-1485,0
-12,-81,-80,288,0,-1504,0
-13,-87,-92,288,0,-1531,0
-20,-82,-105,288,0,-1556,0
-40,-24,-40,288,0,-1578,0
-33,0,-18,288,0,-1600,0
-11,-9,-45,288,0,-1623,0
8,-6,-53,288,0,-1643,0
9,-1,-31,288,0,-1660,0
0,17,2,288,0,-1668,0
-20,36,50,288,0,-1670,0
-27,42,82,288,0,-1677,0
-32,32,70,288,0,-1687,0
-40,16,44,288,0,-1697,0
-51,5,31,288,0,-1709,0
-51,4,13,288,0,-1737,0
-64,1,11,288,0,-1778,0
-69,5,4,288,0,-1828,0
-77,9,8,288,0,-1881,0
-74,15,9,288,0,-1924,0
-77,30,32,288,0,-1955,0
-84,44,50,288,0,-1972,0
-81,60,69,288,0,-1978,0
-82,69,88,288,0,-1976,0
-87,70,88,288,0,-1966,0
-84,87,101,288,0,-1945,0
-78,89,97,288,0,-1917,0
-71,95,106,288,0,-1895,0
-59,94,101,288,0,-1880,0
-55,98,108,288,0,-1869,0
-40,109,105,288,0,-1865,0
-4,135,68,288,0,-1882,0
88,110,21,288,0,-1916,0
-7,30,104,288,0,-1954,0
-64,78,134,288,0,-1994,0
-55,94,122,288,0,-2044,0
-56,97,115,288,0,-2048,0
-70,90,121,288,0,-2048,0
-85,68,124,288,0,-2048,0
-94,68,133,288,0,-2048,0
-90,74,124,288,0,-2048,0
-91,69,109,288,0,-2048,0
-83,65,103,288,0,-2048,0
-74,61,95,288,0,-2048,0
-71,62,92,288,0,-2048,0
-60,60,77,288,0,-2048,0
-42,58,56,288,0,-2048,0
-21,51,32,288,0,-2048,0
5,54,18,288,0,-2048,0
9,44,19,288,0,-2048,0
17,39,11,288,0,-2048,0
5,33,12,288,0,-2048,0
-26,21,30,288,0,-2001,0
-49,16,42,288,0,-1938,0
-57,17,59,288,0,-1879,0
-72,11,48,288,0,-1830,0
-93,13,65,288,0,-1791,0
-85,12,57,288,0,-1764,0
-88,18,51,288,0,-1747,0
-104,17,55,288,0,-1734,0
-102,9,42,288,0,-1725,0
-84,15,30,288,0,-1721,0
-99,9,43,288,0,-1721,0
-89,16,41,288,0,-1718,0
-76,15,28,288,0,-1712,0
-74,0,21,288,0,-1705,0
-57,5,13,288,0,-1695,0
-71,2,38,288,0,-1675,0
-71,-8,33,288,0,-1648,0
-62,-16,17,288,0,-1619,0
-61,-15,19,288,0,-1588,0
-60,-9,25,288,0,-1548,0
-61,-7,24,288,0,-1501,0
-30,18,-6,288,0,-1453,0
54,14,-75,288,0,-1405,0
20,-91,-28,288,0,-1352,0
-77,-62,30,288,0,-1296,0
-72,-15,22,288,0,-1241,0
-76,-7,25,288,0,-1189,0
-78,-8,23,288,0,-1148,0
-73,-6,14,288,0,-1118,0
-74,-7,16,288,0,-1101,0
-62,-1,15,288,0,-1096,0
-47,-1,3,288,0,-1099,0
-30,-9,-18,288,0,-1110,0
-40,-9,3,288,0,-1138,0
-28,-11,-18,288,0,-1179,0
-20,-3,-23,288,0,-1234,0
-18,0,-22,288,0,-1296,0
0,5,-41,288,0,-1353,0
4,1,-52,288,0,-1404,0
10,-2,-59,288,0,-1453,0
15,-3,-58,288,0,-1500,0
8,-4,-50,288,0,-1540,0
-26,-8,-20,288,0,-1573,0
-47,-14,0,288,0,-1603,0
-58,-18,3,288,0,-1633,0
-73,-28,12,288,0,-1668,0
-2,-20,-1,288,0,-1305,0
3,-17,0,288,0,-1315,0
4,-21,-1,288,0,-1318,0
14,-24,-12,288,0,-1306,0
23,-17,-12,288,0,-1281,0
23,-20,-7,288,0,-1252,0
31,-26,-23,288,0,-1220,0
20,-32,-13,288,0,-1179,0
18,-27,-4,288,0,-1129,0
16,-28,1,288,0,-1072,0
19,-34,-8,288,0,-1011,0
26,-32,-11,288,0,-956,0
27,-27,-9,288,0,-907,0
29,-12,-9,288,0,-862,0
77,20,-53,288,0,-821,0
162,-39,-103,288,0,-785,0
42,-96,-5,288,0,-755,0
4,-43,3,288,0,-731,0
10,-17,-3,288,0,-732,0
1,-10,2,288,0,-853,0
0,-9,3,288,0,-1087,0
-2,-6,3,288,0,-1431,0
-13,-7,13,288,0,-1863,0
-5,-8,-3,288,0,-2048,0
0,-4,-5,288,0,-2048,0
6,-10,-12,288,0,-2048,0
17,-8,-22,288,0,-2048,0
12,-9,-14,288,0,-2048,0
19,-8,-30,288,0,-2048,0
26,-4,-34,288,0,-2048,0
44,2,-50,288,0,-2048,0
56,-2,-62,288,0,-2048,0
64,-6,-66,288,0,-2048,0
65,-7,-59,288,0,-2048,0
54,-2,-43,288,0,-2048,0
25,-9,-20,288,0,-2048,0
28,-7,-18,288,0,-2048,0
8,-13,5,288,0,-2048,0
11,-13,3,288,0,-2048,0
11,-12,-1,288,0,-2048,0
14,-10,-7,288,0,-2048,0
5,-9,4,288,0,-2048,0
7,-9,-4,288,0,-2048,0
10,-8,-9,288,0,-2048,0
2,-10,-3,288,0,-2048,0
4,-8,-6,288,0,-2048,0
14,-3,-8,288,0,-2048,0
28,-6,-21,288,0,-2048,0
28,-14,-18,288,0,-2048,0
24,-14,-12,288,0,-2048,0
25,-16,-11,288,0,-2048,0
26,-18,-7,288,0,-2048,0
37,-22,-15,288,0,-2048,0
38,-25,-19,288,0,-2048,0
54,-25,-27,288,0,-2048,0
57,-19,-30,288,0,-2048,0
121,13,-82,288,0,-2048,0
199,-51,-119,288,0,-1998,0
73,-97,-21,288,0,-1330,0
44,-32,-8,288,0,-634,0
46,-21,-20,288,0,68,0
47,-12,-18,288,0,695,0
49,-13,-19,288,0,1242,0
56,-15,-31,288,0,1670,0
57,-10,-29,288,0,1983,0
45,-15,-22,288,0,2047,0
53,-10,-21,288,0,2047,0
61,-18,-35,288,0,1926,0
75,-16,-39,288,0,1593,0
98,-24,-62,288,0,1151,0
111,-27,-67,288,0,626,0
121,-29,-73,288,0,48,0
145,-26,-93,288,0,-569,0
152,-32,-97,288,0,-1207,0
162,-38,-109,288,0,-1849,0
159,-37,-98,288,0,-2048,0
157,-34,-98,288,0,-2048,0
135,-40,-75,288,0,-2048,0
119,-44,-54,288,0,-2048,0
116,-49,-53,288,0,-2048,0
110,-45,-47,288,0,-2048,0
103,-44,-50,288,0,-2048,0
96,-37,-47,288,0,-2048,0
89,-35,-50,288,0,-2048,0
64,-34,-25,288,0,-2048,0
66,-27,-26,288,0,-2048,0
64,-29,-30,288,0,-2048,0
63,-30,-35,288,0,-2048,0
65,-21,-26,288,0,-2048,0
71,-22,-27,288,0,-2048,0
72,-37,-35,288,0,-2048,0
79,-36,-35,288,0,-2048,0
86,-41,-46,288,0,-2048,0
86,-40,-40,288,0,-2048,0
85,-45,-41,288,0,-2048,0
88,-43,-39,288,0,-2048,0
89,-41,-39,288,0,-2048,0
99,-32,-52,288,0,-2048,0
134,-5,-82,288,0,-2048,0
228,-56,-138,288,0,-2048,0
-42,44,31,288,0,-2048,0
-43,59,31,288,0,-2048,0
-47,66,36,288,0,-2048,0
-47,96,33,288,0,-2048,0
-58,253,35,288,0,-2048,0
-58,602,41,288,0,-2048,0
-50,697,59,288,0,-2048,0
-15,540,67,288,0,-2048,0
12,407,53,288,0,-2048,0
11,302,52,288,0,-2048,0
17,281,46,288,0,-2048,0
15,260,51,288,0,-2048,0
2,206,56,288,0,-2048,0
-31,149,89,288,0,-2048,0
5,88,67,288,0,-2048,0
-16,47,72,288,0,-2048,0
-40,18,80,288,0,-2048,0
-41,-11,76,288,0,-2048,0
-44,-20,72,288,0,-2048,0
-61,-18,73,288,0,-2048,0
-60,-28,64,288,0,-2048,0
-44,-31,51,288,0,-2048,0
-22,-34,30,288,0,-2048,0
-19,-43,26,288,0,-2048,0
-23,-49,23,288,0,-2048,0
-13,-50,11,288,0,-2048,0
2,-55,-6,288,0,-2048,0
-31,-72,26,288,0,-2048,0
-5,-69,-5,288,0,-1872,0
-6,-68,-7,288,0,-1744,0
-4,-63,-5,288,0,-1692,0
8,-46,-19,288,0,-1694,0
58,11,-67,288,0,-1749,0
149,-36,-127,288,0,-1901,0
-18,-133,4,288,0,-2048,0
-89,-80,48,288,0,-2048,0
-91,-63,46,288,0,-2048,0
-64,-68,24,288,0,-2048,0
-60,-66,20,288,0,-2048,0
-63,-55,20,288,0,-2048,0
-61,-51,15,288,0,-2048,0
-59,-45,9,288,0,-2048,0
-44,-41,-3,288,0,-2048,0
-38,-31,-6,288,0,-2048,0
-39,-27,-3,288,0,-2048,0
-40,-33,-4,288,0,-2048,0
-49,-48,3,288,0,-2048,0
-43,-45,3,288,0,-2048,0
-5,-25,-19,288,0,-2048,0
16,0,-31,288,0,-2048,0
27,16,-29,288,0,-2048,0
28,32,-23,288,0,-2048,0
18,43,-7,288,0,-2048,0
-8,45,16,288,0,-2048,0
-21,36,29,288,0,-2048,0
-10,31,27,288,0,-2048,0
3,25,22,288,0,-2048,0
3,37,18,288,0,-2048,0
-1,59,23,288,0,-2048,0
-27,125,47,288,0,-2048,0
-38,238,61,288,0,-2048,0
-39,299,70,288,0,-2048,0
-20,316,55,288,0,-2048,0
2,316,37,288,0,-2048,0
35,271,5,288,0,-2048,0
-26,152,67,288,0,-2048,0
-51,63,86,288,0,-2048,0
-56,33,80,288,0,-2048,0
-61,13,85,288,0,-2048,0
-54,-17,81,288,0,-2048,0
-58,-57,82,288,0,-2048,0
-51,-50,79,288,0,-2048,0
-58,-14,78,288,0,-2048,0
-46,70,65,288,0,-2048,0
12,127,12,288,0,-2048,0
118,49,-62,288,0,-2048,0
16,-66,20,288,0,-2048,0
-29,-38,37,288,0,-2048,0
-49,-27,39,288,0,-2048,0
-71,-40,48,288,0,-1774,0
-83,-67,54,288,0,-1212,0
-76,-94,45,288,0,-720,0
-56,-137,28,288,0,-290,0
-45,-153,19,288,0,104,0
-73,-156,34,288,0,465,0
-91,-168,40,288,0,759,0
-88,-174,38,288,0,994,0
-86,-185,35,288,0,1160,0
-68,-180,21,288,0,1259,0
-70,-151,16,288,0,1258,0
-90,-113,21,288,0,1174,0
-104,-75,26,288,0,1042,0
-136,-35,41,288,0,859,0
-155,-15,55,288,0,554,0
-160,-9,65,288,0,151,0
-169,-23,80,288,0,-268,0
-174,-42,89,288,0,-700,0
-174,-46,89,288,0,-1191,0
-165,-42,82,288,0,-1733,0
-151,-45,77,288,0,-2048,0
15,104,-1,288,0,2047,0
15,88,0,288,0,2038,0
13,72,1,288,0,1957,0
14,61,1,288,0,1867,0
13,51,2,288,0,1771,0
17,44,-1,288,0,1682,0
19,38,-3,288,0,1598,0
18,34,-1,288,0,1511,0
21,32,-3,288,0,1418,0
23,26,-4,288,0,1308,0
26,12,-6,288,0,1186,0
28,5,-7,288,0,1059,0
25,2,-4,288,0,924,0
20,-6,0,288,0,745,0
20,-10,1,288,0,531,0
22,-13,2,288,0,314,0
23,-13,1,288,0,90,0
23,-7,3,288,0,-181,0
46,24,-16,288,0,-493,0
148,-54,-79,288,0,-826,0
90,-166,-30,288,0,-1165,0
1,-69,22,288,0,-1462,0
5,-12,16,288,0,-1723,0
9,-4,12,288,0,-1973,0
11,-7,10,288,0,-2048,0
12,-10,10,288,0,-2048,0
15,-9,10,288,0,-2048,0
18,-12,7,288,0,-2048,0
21,-17,5,288,0,-2048,0
24,-19,2,288,0,-2048,0
27,-18,-2,288,0,-2048,0
32,-19,-5,288,0,-2048,0
38,-18,-10,288,0,-2048,0
46,-17,-17,288,0,-2048,0
58,-16,-28,288,0,-2048,0
73,-13,-41,288,0,-2048,0
86,-12,-51,288,0,-2048,0
87,-14,-53,288,0,-2048,0
78,-11,-45,288,0,-2048,0
56,-6,-26,288,0,-2048,0
38,-9,-11,288,0,-2048,0
27,-18,-3,288,0,-2048,0
21,-27,2,288,0,-2048,0
18,-32,5,288,0,-2048,0
20,-34,2,288,0,-2048,0
23,-35,-1,288,0,-2048,0
24,-34,-3,288,0,-2048,0
25,-36,-5,288,0,-2048,0
27,-37,-8,288,0,-2048,0
25,-36,-7,288,0,-2048,0
24,-36,-6,288,0,-2048,0
23,-34,-5,288,0,-2048,0
28,-30,-10,288,0,-2048,0
33,-25,-16,288,0,-2048,0
34,-32,-17,288,0,-2048,0
36,-41,-17,288,0,-2048,0
31,-40,-14,288,0,-2048,0
23,-42,-7,288,0,-2048,0
20,-44,-5,288,0,-2048,0
19,-45,-4,288,0,-2048,0
19,-44,-5,288,0,-2048,0
19,-41,-6,288,0,-2048,0
24,-19,-10,288,0,-2048,0
86,-1,-56,288,0,-2048,0
158,-176,-91,288,0,-2048,0
26,-148,-2,288,0,-2048,0
5,-40,5,288,0,-2048,0
9,-14,1,288,0,-2048,0
12,-12,-2,288,0,-2048,0
15,-13,-3,288,0,-2048,0
16,-11,-3,288,0,-2048,0
17,-8,-4,288,0,-2048,0
19,-9,-4,288,0,-2048,0
21,-10,-8,288,0,-2048,0
25,-10,-11,288,0,-2048,0
31,-9,-16,288,0,-2048,0
37,-8,-21,288,0,-2048,0
44,-8,-26,288,0,-2048,0
56,-6,-37,288,0,-2048,0
68,-6,-47,288,0,-2048,0
80,-8,-57,288,0,-2048,0
88,-10,-62,288,0,-2048,0
85,-13,-59,288,0,-2048,0
68,-7,-45,288,0,-2048,0
44,-5,-26,288,0,-2048,0
28,-11,-13,288,0,-2048,0
20,-13,-7,288,0,-2048,0
20,-10,-7,288,0,-2048,0
19,-8,-8,288,0,-2048,0
23,-6,-10,288,0,-2048,0
24,-8,-12,288,0,-2048,0
26,-12,-13,288,0,-2048,0
26,-14,-14,288,0,-2048,0
26,-17,-15,288,0,-2048,0
28,-21,-16,288,0,-2048,0
28,-24,-16,288,0,-2048,0
30,-22,-18,288,0,-2048,0
35,-19,-22,288,0,-2048,0
37,-19,-25,288,0,-2048,0
39,-29,-26,288,0,-2048,0
53,10,-43,288,0,-1020,0
34,12,-27,288,0,-963,0
11,11,-13,288,0,-906,0
-11,3,1,288,0,-842,0
-26,-4,12,288,0,-772,0
-31,-7,13,288,0,-706,0
-33,-9,14,288,0,-644,0
-20,-6,6,288,0,-579,0
-16,-5,6,288,0,-512,0
-14,-6,4,288,0,-452,0
-13,-5,4,288,0,-401,0
-9,-5,3,288,0,-362,0
-10,-6,6,288,0,-333,0
-12,-9,11,288,0,-311,0
-4,-5,2,288,0,-295,0
-3,-6,5,288,0,-276,0
-1,-2,3,288,0,-254,0
6,2,-2,288,0,-220,0
17,-1,-8,288,0,-174,0
25,-11,-13,288,0,-111,0
22,-12,-11,288,0,-35,0
16,-17,-5,288,0,42,0
13,-17,-4,288,0,120,0
13,-17,-4,288,0,207,0
11,-15,-2,288,0,301,0
8,-13,-1,288,0,389,0
7,4,-1,288,0,470,0
63,34,-42,288,0,552,0
145,-119,-83,288,0,636,0
26,-132,2,288,0,717,0
-13,-27,22,288,0,795,0
-4,10,15,288,0,865,0
-9,13,22,288,0,930,0
-11,16,22,288,0,1002,0
-12,20,20,288,0,1080,0
-13,22,19,288,0,1155,0
-17,25,19,288,0,1226,0
-13,25,11,288,0,1304,0
-7,25,6,288,0,1387,0
-13,24,7,288,0,1471,0
-10,26,3,288,0,1553,0
-2,28,-4,288,0,1622,0
11,27,-16,288,0,1682,0
25,30,-28,288,0,1739,0
40,32,-41,288,0,1794,0
49,30,-48,288,0,1842,0
46,26,-47,288,0,1885,0
38,30,-41,288,0,1937,0
4,30,-13,288,0,1997,0
-16,24,2,288,0,2047,0
-25,15,9,288,0,2047,0
-29,8,12,288,0,2047,0
-27,4,9,288,0,2047,0
-24,-1,8,288,0,2047,0
-17,-5,3,288,0,2047,0
-15,-6,2,288,0,2047,0
-14,-4,1,288,0,2047,0
-10,-3,-1,288,0,2047,0
-9,-3,-3,288,0,2047,0
-9,-3,-2,288,0,2047,0
-19,-4,2,288,0,2047,0
-14,-6,-2,288,0,2047,0
-10,-7,-6,288,0,2047,0
-5,-8,-10,288,0,2047,0
2,-16,-15,288,0,2047,0
5,-31,-18,288,0,2047,0
11,-41,-22,288,0,2047,0
6,-40,-19,288,0,2047,0
3,-44,-17,288,0,2047,0
4,-44,-16,288,0,2047,0
0,-41,-13,288,0,2047,0
0,-41,-12,288,0,2047,0
-1,-32,-11,288,0,2047,0
31,2,-37,288,0,2047,0
137,-83,-101,288,0,2047,0
88,-192,-58,288,0,2007,0
-11,-79,-1,288,0,1885,0
3,-21,-13,288,0,1760,0
2,-11,-14,288,0,1634,0
4,-10,-19,288,0,1525,0
5,-10,-19,288,0,1435,0
6,-13,-21,288,0,1372,0
12,-17,-24,288,0,1334,0
14,-17,-24,288,0,1322,0
15,-17,-25,288,0,1327,0
23,-21,-29,288,0,1338,0
27,-22,-30,288,0,1350,0
34,-21,-35,288,0,1351,0
48,-22,-44,288,0,1339,0
56,-21,-49,288,0,1308,0
69,-24,-57,288,0,1260,0
82,-19,-67,288,0,1205,0
93,-18,-73,288,0,1145,0
98,-8,-81,288,0,1075,0
62,-8,-46,288,0,1000,0
53,-10,-39,288,0,935,0
46,-9,-30,288,0,880,0
16,-3,15,288,0,840,0
4,-21,-3,288,0,815,0
6,-3,-17,288,0,825,0
-11,-9,3,288,0,-427,0
-10,-9,4,288,0,-432,0
-12,4,4,288,0,-440,0
37,34,-33,288,0,-450,0
132,-85,-88,288,0,-461,0
32,-140,-10,288,0,-468,0
-25,-29,19,288,0,-468,0
-17,14,11,288,0,-455,0
-16,21,10,288,0,-427,0
-12,23,8,288,0,-368,0
-9,27,5,288,0,-285,0
-12,27,6,288,0,-197,0
-15,26,7,288,0,-105,0
-8,24,3,288,0,11,0
-4,23,0,288,0,143,0
-6,17,0,288,0,266,0
-4,15,-2,288,0,376,0
6,11,-11,288,0,467,0
16,8,-16,288,0,539,0
23,7,-23,288,0,577,0
44,4,-39,288,0,586,0
51,3,-45,288,0,579,0
51,1,-45,288,0,560,0
39,6,-34,288,0,526,0
14,15,-14,288,0,482,0
-1,11,1,288,0,441,0
-11,3,10,288,0,404,0
-10,-3,10,288,0,368,0
-9,-9,9,288,0,333,0
-4,-11,5,288,0,304,0
-6,-9,6,288,0,280,0
-8,-9,8,288,0,261,0
-9,-8,6,288,0,245,0
-17,-1,9,288,0,232,0
-18,1,10,288,0,219,0
-17,3,8,288,0,202,0
-15,3,9,288,0,177,0
-14,6,6,288,0,133,0
-11,7,6,288,0,71,0
-8,14,2,288,0,-7,0
-4,15,-1,288,0,-96,0
3,7,-4,288,0,-181,0
2,7,-3,288,0,-262,0
-8,9,3,288,0,-336,0
-8,6,7,288,0,-403,0
-9,2,7,288,0,-453,0
-9,4,8,288,0,-486,0
-10,3,7,288,0,-497,0
0,5,1,288,0,-491,0
26,32,-20,288,0,-469,0
128,-31,-88,288,0,-435,0
76,-152,-40,288,0,-401,0
-18,-57,15,288,0,-368,0
-15,2,8,288,0,-336,0
-16,13,6,288,0,-305,0
-22,15,9,288,0,-281,0
-25,18,13,288,0,-265,0
-29,21,15,288,0,-260,0
-30,19,15,288,0,-265,0
-26,18,11,288,0,-277,0
-29,16,12,288,0,-294,0
-20,12,5,288,0,-315,0
-13,7,1,288,0,-340,0
-9,3,-3,288,0,-367,0
-1,2,-11,288,0,-397,0
11,-2,-19,288,0,-427,0
29,-4,-35,288,0,-459,0
33,-12,-38,288,0,-491,0
36,-14,-42,288,0,-523,0
26,-9,-33,288,0,-552,0
4,2,-15,288,0,-578,0
-16,5,3,288,0,-599,0
-33,2,15,288,0,-615,0
-33,-3,15,288,0,-628,0
-32,-3,15,288,0,-638,0
-31,-4,16,288,0,-646,0
-33,-2,16,288,0,-651,0
-31,-2,14,288,0,-646,0
-24,-4,12,288,0,-629,0
-24,-2,12,288,0,-599,0
-21,-2,10,288,0,-560,0
-19,-3,10,288,0,-521,0
-14,-4,5,288,0,-482,0
-20,-3,9,288,0,-436,0
-17,-3,7,288,0,-385,0
-14,0,5,288,0,-341,0
-15,4,4,288,0,-304,0
-11,-2,1,288,0,-269,0
-10,-7,1,288,0,-237,0
-14,-5,3,288,0,-213,0
