43,-14,-20,288,0,-2048
36,-7,-11,288,0,-2048
21,-9,-4,288,0,-2048
19,-3,0,288,0,-2048
35,12,-7,288,0,-2048
91,36,-65,288,0,-2048
181,-25,-114,288,0,-1959
58,-90,-25,288,0,-1846
19,-43,-11,288,0,-1740
19,-37,-26,288,0,-1653
0,-57,-34,288,0,-1585
-3,-65,-32,288,0,-1533
-3,-84,-48,288,0,-1496
1,-89,-59,288,0,-1478
73,-17,-70,288,0,2047
71,-8,-64,288,0,2047
75,1,-70,288,0,2047
90,4,-90,288,0,2047
96,6,-96,288,0,2047
115,14,-110,288,0,2047
112,19,-106,288,0,2047
36,2,-31,288,0,2047
-19,0,31,288,0,2047
-38,7,52,288,0,2047
-29,10,42,288,0,2047
-9,15,24,288,0,1917
10,17,-5,288,0,1691
5,12,-3,288,0,1382
-3,3,1,288,0,1009
-8,1,4,288,0,638
-9,1,11,288,0,272
-12,4,23,288,0,-122
17,14,-3,288,0,-536
4,6,0,288,0,-919
-5,-1,1,288,0,-1263
-1,-1,0,288,0,-1543
5,-5,-4,288,0,-1772
0,-8,-3,288,0,-1980
-9,-16,2,288,0,-2048
0,-12,-4,288,0,-2048
13,-7,-14,288,0,-2048
18,-5,-9,288,0,-2048
16,-5,-2,288,0,-2048
51,22,-32,288,0,-2048
156,8,-92,288,0,-2048
55,-92,3,288,0,-2048
-8,-41,40,288,0,-2048
20,-5,4,288,0,-2048
41,10,-16,288,0,-2048
47,14,-21,288,0,-2048
47,10,-21,288,0,-2048
49,1,-32,288,0,-2048
53,-17,-61,288,0,-2048
49,-25,-58,288,0,-2048
55,-17,-52,288,0,-2048
62,-10,-49,288,0,-2048
61,-10,-46,288,0,-2048
70,-8,-54,288,0,-2048
66,-9,-51,288,0,-2048
73,-6,-56,288,0,-2048
82,-8,-63,288,0,-2048
88,-8,-69,288,0,-2048
85,-10,-66,288,0,-2048
61,-4,-38,288,0,-2048
35,-2,-19,288,0,-2048
11,-5,6,288,0,-2048
-7,-10,21,288,0,-2048
-11,-15,14,288,0,-2048
-16,-16,16,288,0,-2048
-11,-12,13,288,0,-2048
-15,-21,2,288,0,-2048
-10,-17,6,288,0,-2048
-6,-8,16,288,0,-2048
-5,-7,18,288,0,-2048
-2,-9,20,288,0,-2048
9,-3,15,288,0,-2048
24,-1,6,288,0,-2048
33,-12,-19,288,0,-2048
27,-22,-18,288,0,-2009
26,-16,-9,288,0,-1886
21,-10,16,288,0,-1774
24,-3,19,288,0,-1672
19,6,33,288,0,-1576
18,9,33,288,0,-1490
7,13,42,288,0,-1413
10,35,30,288,0,-1348
77,56,-27,288,0,-1294
103,-40,-35,288,0,-1245
-32,-45,57,288,0,-1200
-37,9,52,288,0,-1162
-27,17,34,288,0,-1128
-21,19,32,288,0,-1096
-24,17,38,288,0,-1063
-12,13,25,288,0,-1027
1,13,15,288,0,-989
5,6,7,288,0,-952
7,1,7,288,0,-917
19,-3,-2,288,0,-886
34,-5,-20,288,0,-860
40,-7,-23,288,0,-843
50,-10,-36,288,0,-836
62,-6,-42,288,0,-844
76,-7,-54,288,0,-866
90,-9,-68,288,0,-905
94,-13,-73,288,0,-956
81,-12,-58,288,0,-1003
59,-11,-39,288,0,-1046
32,-18,-23,288,0,-1091
11,-19,-4,288,0,-1138
2,-16,11,288,0,-1180
0,-23,-1,288,0,-1217
-4,-22,2,288,0,-1247
0,-21,-2,288,0,-1271
-2,-19,0,288,0,-1290
34,14,-52,288,0,-2048
12,4,-44,288,0,-2048
-4,-7,-33,288,0,-2048
-11,-16,-27,288,0,-2048
-14,-13,-26,288,0,-2048
-20,-7,-25,288,0,-2048
-28,1,-17,288,0,-2048
-35,32,-2,288,0,-2048
52,82,-72,288,0,-2048
68,28,-68,288,0,-2048
-69,-6,43,288,0,-2048
-77,59,49,288,0,-2048
-79,66,53,288,0,-2048
-85,62,51,288,0,-2048
-95,75,69,288,0,-2048
-98,53,64,288,0,-2048
-107,46,64,288,0,-2048
-107,71,61,288,0,-2048
-107,105,62,288,0,-2048
-116,89,66,288,0,-2048
-130,85,77,288,0,-2048
-146,102,92,288,0,-2048
-155,165,86,288,0,-2048
-165,322,85,288,0,-2048
-171,372,83,288,0,-2048
-178,315,86,288,0,-2048
-187,188,96,288,0,-2048
-161,54,85,288,0,-2048
-144,-41,77,288,0,-2048
-155,-86,92,288,0,-2048
-170,-132,101,288,0,-2048
-169,-136,101,288,0,-2048
-169,-111,104,288,0,-2048
-174,-86,107,288,0,-2048
-160,-76,101,288,0,-2048
-140,-106,89,288,0,-2048
-126,-139,84,288,0,-2048
-113,-164,78,288,0,-2048
-100,-175,70,288,0,-2048
-81,-173,58,288,0,-2048
-67,-163,46,288,0,-2048
-53,-134,37,288,0,-2048
-61,-111,39,288,0,-2048
-65,-94,43,288,0,-2048
-71,-87,47,288,0,-2048
-63,-78,41,288,0,-2048
-58,-65,38,288,0,-2048
-59,-48,39,288,0,-2048
-63,-19,38,288,0,-2048
-12,46,-2,288,0,-2048
93,28,-76,288,0,-2048
-18,-65,8,288,0,-2048
-83,-24,56,288,0,-2048
-74,7,45,288,0,-1909
-72,13,41,288,0,-1526
-74,26,40,288,0,-1079
-86,37,47,288,0,-581
-94,49,50,288,0,-20
-100,56,52,288,0,573
-104,63,49,288,0,1079
-115,91,58,288,0,1494
-116,114,58,288,0,1800
-106,121,49,288,0,2005
-82,128,34,288,0,2047
-64,132,20,288,0,2047
-43,114,5,288,0,1949
-27,96,-10,288,0,1783
-9,70,-23,288,0,1481
-1,49,-23,288,0,1062
0,21,-15,288,0,554
-1,-14,-6,288,0,-13
-9,-39,9,288,0,-581
1,-53,5,288,0,-1146
3,-50,4,288,0,-1735
-3,-31,12,288,0,-2048
-20,-14,18,288,0,-2048
-22,-3,19,288,0,-2048
-18,4,18,288,0,-2048
-18,12,20,288,0,-2048
-7,17,11,288,0,-2048
-8,21,13,288,0,-2048
-1,23,8,288,0,-2048
2,22,5,288,0,-2048
-4,21,11,288,0,-2048
-10,22,17,288,0,-2048
-25,17,25,288,0,-2048
-33,22,36,288,0,-2048
-36,24,35,288,0,-2048
-40,25,36,288,0,-2048
-46,40,42,288,0,-2048
-11,91,12,288,0,-2048
107,77,-68,288,0,-2048
-5,-25,19,288,0,-2048
-67,3,55,288,0,-2048
-56,32,49,288,0,-2048
-50,27,43,288,0,-2048
-44,24,35,288,0,-2048
-43,32,38,288,0,-2048
-44,36,38,288,0,-2048
-44,37,35,288,0,-2048
1,-196,4,288,0,-2048
12,-182,-6,288,0,-2048
33,-171,-23,288,0,-2048
62,-158,-47,288,0,-2048
83,-144,-62,288,0,-2048
86,-131,-65,288,0,-2048
76,-122,-58,288,0,-2048
52,-104,-37,288,0,-2048
17,-82,-9,288,0,-2048
-5,-71,9,288,0,-2048
-21,-61,22,288,0,-2048
-29,-51,29,288,0,-2048
-33,-39,33,288,0,-2048
-33,-31,32,288,0,-2048
-36,-20,36,288,0,-2048
-33,-13,34,288,0,-2048
-28,-9,29,288,0,-2048
-27,-8,25,288,0,-2048
-33,-5,27,288,0,-2048
-43,7,36,288,0,-2048
-46,13,26,288,0,-2048
-54,30,31,288,0,-2048
-61,28,26,288,0,-2048
-65,29,26,288,0,-2048
-76,38,36,288,0,-2048
-90,45,49,288,0,-2048
-98,55,59,288,0,-2048
-95,56,58,288,0,-2048
-84,59,51,288,0,-2048
-74,73,55,288,0,-2048
-59,99,40,288,0,-2048
18,103,-29,288,0,-2048
80,-68,-50,288,0,-2048
-48,-22,38,288,0,-2048
-61,80,41,288,0,-2048
-51,104,34,288,0,-2048
-43,116,32,288,0,-2048
-35,132,35,288,0,-2048
-30,139,28,288,0,-2048
-30,146,24,288,0,-2048
-13,158,9,288,0,-2048
-1,166,0,288,0,-2048
10,163,-13,288,0,-2048
28,150,-31,288,0,-2048
41,150,-36,288,0,-2048
49,157,-37,288,0,-2048
58,157,-50,288,0,-2048
64,150,-56,288,0,-2047
74,143,-56,288,0,-1729
84,135,-64,288,0,-1335
83,129,-63,288,0,-889
56,131,-40,288,0,-454
33,129,-21,288,0,-25
23,121,-16,288,0,459
17,116,-12,288,0,977
10,115,-8,288,0,1428
-1,114,-1,288,0,1807
-2,113,1,288,0,2047
3,115,-6,288,0,2047
6,117,-8,288,0,2047
1,113,-3,288,0,2047
3,107,-5,288,0,2047
9,103,-8,288,0,2047
19,98,-16,288,0,2047
22,95,-17,288,0,2047
30,94,-20,288,0,2047
37,85,-23,288,0,2047
36,81,-21,288,0,2047
35,87,-19,288,0,1852
30,89,-14,288,0,1590
25,90,-8,288,0,1320
19,95,-2,288,0,1070
19,98,-1,288,0,835
15,99,4,288,0,587
36,126,-8,288,0,329
134,85,-72,288,0,93
115,-79,-58,288,0,-125
13,-8,6,288,0,-339
8,60,4,288,0,-545
10,70,2,288,0,-704
9,65,1,288,0,-818
12,62,-1,288,0,-885
14,57,-2,288,0,-903
22,50,-8,288,0,-828
23,44,-8,288,0,-678
26,44,-12,288,0,-499
29,50,-17,288,0,-293
36,58,-22,288,0,-16
42,64,-28,288,0,319
43,66,-28,288,0,675
51,60,-32,288,0,1034
67,59,-44,288,0,1341
72,75,-46,288,0,1598
74,103,-45,288,0,1812
66,132,-41,288,0,1988
48,164,-26,288,0,2047
28,171,-12,288,0,2047
18,156,-3,288,0,2047
14,137,0,288,0,2047
15,120,-1,288,0,2047
-74,26,39,288,0,642
-80,29,36,288,0,591
-76,35,29,288,0,538
-73,37,28,288,0,478
-55,39,17,288,0,415
-39,31,8,288,0,359
-10,26,-12,288,0,312
12,18,-20,288,0,274
19,15,-18,288,0,245
20,10,-12,288,0,228
2,-2,8,288,0,222
-43,2,32,288,0,224
-122,18,68,288,0,232
-210,43,110,288,0,251
-235,46,125,288,0,279
-225,45,115,288,0,307
-224,42,118,288,0,334
-243,49,128,288,0,354
-303,75,160,288,0,365
-280,79,151,288,0,348
-224,53,132,288,0,309
-154,29,82,288,0,262
-122,28,71,288,0,206
-116,22,69,288,0,124
-104,15,60,288,0,22
-83,2,45,288,0,-75
-64,-5,32,288,0,-169
-49,-2,21,288,0,-284
-42,-9,22,288,0,-419
-26,-9,12,288,0,-574
-8,-6,5,288,0,-742
23,0,-18,288,0,-896
36,-9,-22,288,0,-1040
-23,23,10,288,0,-1191
-71,82,22,288,0,-1345
-17,-69,-8,288,0,-1482
-140,-82,79,288,0,-1602
-186,16,103,288,0,-1704
-190,49,103,288,0,-1789
-147,40,84,288,0,-1840
-82,25,48,288,0,-1859
-54,20,34,288,0,-1850
-47,25,29,288,0,-1818
-35,29,20,288,0,-1760
-21,26,14,288,0,-1685
-8,26,3,288,0,-1612
-9,24,0,288,0,-1545
-7,21,2,288,0,-1496
7,19,-8,288,0,-1467
24,15,-18,288,0,-1476
42,7,-30,288,0,-1513
67,3,-49,288,0,-1560
81,-4,-58,288,0,-1615
83,-11,-58,288,0,-1689
76,-9,-49,288,0,-1777
52,-7,-28,288,0,-1857
40,-11,-20,288,0,-1930
30,-21,-10,288,0,-2015
25,-29,-5,288,0,-2048
33,-33,-9,288,0,-2048
39,-34,-14,288,0,-2048
45,-35,-18,288,0,-2048
47,-32,-21,288,0,-2048
39,-27,-16,288,0,-2048
29,-23,-10,288,0,-2048
28,-20,-13,288,0,-2048
22,-23,-7,288,0,-2048
25,-24,-10,288,0,-2048
30,-25,-14,288,0,-2048
34,-28,-16,288,0,-2048
37,-28,-17,288,0,-2048
42,-27,-21,288,0,-2048
48,-33,-25,288,0,-2048
48,-37,-26,288,0,-2048
38,-35,-18,288,0,-2048
32,-34,-13,288,0,-2048
26,-38,-10,288,0,-2048
28,-38,-11,288,0,-2048
27,-38,-8,288,0,-2048
30,-34,-11,288,0,-2021
40,-8,-20,288,0,-1987
122,-12,-81,288,0,-1961
137,-197,-74,288,0,-1944
6,-125,11,288,0,-1938
1,-30,6,288,0,-1940
3,-13,4,288,0,-1936
1,-7,5,288,0,-1925
-2,-7,7,288,0,-1900
-11,-9,15,288,0,-1862
-12,-7,15,288,0,-1805
-16,-5,18,288,0,-1733
-19,-5,21,288,0,-1659
-16,-4,20,288,0,-1582
-8,1,12,288,0,-1498
0,5,5,288,0,-1409
9,8,-2,288,0,-1330
16,13,-10,288,0,-1262
33,15,-25,288,0,-1199
46,16,-36,288,0,-1140
49,11,-38,288,0,-1080
-8,15,7,288,0,-2048
-5,8,6,288,0,-2048
1,1,1,288,0,-2048
4,2,-2,288,0,-2048
-7,1,7,288,0,-2048
-13,-1,12,288,0,-2048
-12,-3,10,288,0,-2048
-13,-2,11,288,0,-2048
-12,-2,10,288,0,-2048
-7,19,4,288,0,-2048
67,24,-52,288,0,-2048
132,-155,-79,288,0,-2048
-5,-109,14,288,0,-2048
-22,-12,17,288,0,-2048
-17,11,12,288,0,-2048
-10,12,9,288,0,-2048
-9,13,8,288,0,-2048
-7,12,7,288,0,-2048
-7,13,6,288,0,-2048
-8,15,6,288,0,-2048
-5,14,3,288,0,-2048
0,13,0,288,0,-2048
6,14,-6,288,0,-2048
13,13,-11,288,0,-2048
19,12,-16,288,0,-2048
27,12,-24,288,0,-2048
45,11,-38,288,0,-2048
57,7,-47,288,0,-2048
52,2,-41,288,0,-2048
39,-5,-28,288,0,-2048
24,-1,-14,288,0,-2048
7,6,0,288,0,-2048
1,4,2,288,0,-2048
-1,2,2,288,0,-2048
2,2,-2,288,0,-2048
5,4,-5,288,0,-2048
4,4,-3,288,0,-2048
-2,3,2,288,0,-2048
0,2,0,288,0,-2048
5,4,-7,288,0,-2048
-2,4,0,288,0,-2048
-3,1,2,288,0,-2048
-1,3,0,288,0,-2048
1,1,-1,288,0,-2048
-2,0,2,288,0,-2048
-4,2,3,288,0,-2048
-1,6,0,288,0,-2048
2,7,-1,288,0,-2045
5,1,-3,288,0,-2025
5,-6,-4,288,0,-2013
-1,-4,0,288,0,-2006
-7,-7,6,288,0,-2002
-8,-6,8,288,0,-2001
-6,-2,5,288,0,-2017
-2,3,1,288,0,-2044
-1,8,1,288,0,-2048
10,32,-7,288,0,-2048
98,11,-69,288,0,-2048
114,-165,-64,288,0,-2048
-15,-90,21,288,0,-2048
-17,-3,14,288,0,-2048
-18,15,15,288,0,-2048
-34,13,34,288,0,-2048
-39,15,41,288,0,-2008
-56,11,57,288,0,-1922
-63,13,65,288,0,-1835
-44,23,45,288,0,-1750
-31,33,31,288,0,-1671
-26,42,24,288,0,-1602
-13,39,9,288,0,-1561
7,27,-6,288,0,-1544
22,18,-18,288,0,-1541
40,13,-34,288,0,-1553
57,14,-50,288,0,-1597
65,12,-56,288,0,-1665
77,10,-67,288,0,-1731
72,11,-63,288,0,-1794
50,15,-42,288,0,-1863
14,20,-11,288,0,-1935
-10,20,9,288,0,-1993
-19,17,17,288,0,-2034
-20,15,14,288,0,-2048
-14,15,11,288,0,-2035
-11,18,8,288,0,-1984
-9,20,7,288,0,-1902
-10,19,8,288,0,-1805
-10,19,6,288,0,-1697
-8,18,3,288,0,-1565
-5,16,-1,288,0,-1413
-9,15,2,288,0,-1251
-7,13,2,288,0,-1086
-5,10,2,288,0,-941
3,8,-4,288,0,-816
2,14,-5,288,0,-710
2,10,-9,288,0,-619
12,0,-13,288,0,-548
2,-2,-7,288,0,-496
-2,-2,-3,288,0,-460
-8,-8,3,288,0,-437
-10,-9,2,288,0,-427
24,18,-22,288,0,1243
39,18,-36,288,0,1411
45,17,-42,288,0,1515
48,17,-43,288,0,1530
29,27,-28,288,0,1473
9,30,-9,288,0,1380
-14,25,10,288,0,1259
-22,17,18,288,0,1106
-23,14,19,288,0,936
-24,13,21,288,0,808
-21,14,18,288,0,722
-21,12,18,288,0,686
-16,10,12,288,0,701
-18,9,14,288,0,812
-14,7,12,288,0,998
-15,4,12,288,0,1200
-11,0,11,288,0,1415
-7,-3,9,288,0,1666
-7,-2,8,288,0,1941
-6,-3,7,288,0,2047
1,0,2,288,0,2047
5,-5,-1,288,0,2047
6,-9,-2,288,0,2047
4,-11,-1,288,0,2047
-3,-13,6,288,0,2047
-6,-15,7,288,0,2047
-8,-15,9,288,0,2047
-4,-17,6,288,0,2047
0,-17,4,288,0,2047
4,1,-1,288,0,2047
67,27,-48,288,0,2047
151,-120,-95,288,0,2047
21,-129,-1,288,0,2047
-11,-25,11,288,0,2047
-5,4,5,288,0,2047
-1,8,1,288,0,2047
6,8,-4,288,0,2047
20,5,-10,288,0,2047
26,5,-14,288,0,2047
30,6,-16,288,0,2047
28,5,-18,288,0,2047
30,2,-20,288,0,2047
36,0,-25,288,0,2047
42,0,-29,288,0,2047
46,-1,-35,288,0,2047
55,-2,-41,288,0,2047
68,-6,-53,288,0,2047
90,-8,-69,288,0,2047
101,-9,-76,288,0,2047
107,-14,-79,288,0,2047
99,-10,-71,288,0,2047
79,-7,-53,288,0,2047
58,-10,-35,288,0,2047
43,-14,-25,288,0,2047
36,-16,-22,288,0,2047
35,-18,-21,288,0,2047
34,-22,-20,288,0,2047
37,-26,-21,288,0,2047
36,-25,-20,288,0,2047
29,-24,-16,288,0,1961
27,-26,-12,288,0,1829
27,-27,-10,288,0,1708
26,-25,-9,288,0,1596
28,-25,-8,288,0,1480
26,-21,-8,288,0,1362
24,-17,-6,288,0,1256
22,-11,-8,288,0,1160
29,-5,-13,288,0,1060
32,-10,-16,288,0,957
35,-18,-17,288,0,860
34,-19,-16,288,0,770
29,-18,-10,288,0,691
24,-19,-7,288,0,622
22,-16,-6,288,0,567
25,-14,-6,288,0,525
25,-12,-6,288,0,498
29,2,-10,288,0,486
81,31,-50,288,0,500
177,-118,-104,288,0,537
55,-144,-16,288,0,600
11,-34,6,288,0,681
18,-5,3,288,0,755
11,2,6,288,0,822
16,3,4,288,0,890
27,-5,-3,288,0,956
31,-4,-6,288,0,1011
31,-3,-7,288,0,1053
32,1,-10,288,0,1077
36,4,-16,288,0,1085
38,4,-18,288,0,1075
42,5,-23,288,0,1050
50,4,-31,288,0,1014
61,4,-38,288,0,966
71,4,-47,288,0,896
79,4,-55,288,0,810
84,3,-61,288,0,725
82,0,-62,288,0,644
68,3,-50,288,0,572
43,8,-30,288,0,511
21,7,-12,288,0,480
-21,-8,15,288,0,-932
-17,11,11,288,0,-949
42,39,-35,288,0,-966
117,-111,-76,288,0,-987
-5,-125,14,288,0,-1009
-32,-26,21,288,0,-1026
-26,2,17,288,0,-1038
-26,8,16,288,0,-1037
-23,8,14,288,0,-1023
-22,8,13,288,0,-991
-19,8,11,288,0,-946
-17,7,8,288,0,-900
-14,5,7,288,0,-851
-10,6,4,288,0,-793
-2,3,-2,288,0,-729
3,3,-5,288,0,-671
8,3,-9,288,0,-618
20,2,-18,288,0,-568
36,2,-31,288,0,-519
49,1,-41,288,0,-474
58,-1,-49,288,0,-434
58,-2,-49,288,0,-403
45,4,-37,288,0,-379
21,8,-16,288,0,-355
-1,3,2,288,0,-330
-11,-5,9,288,0,-311
-16,-9,14,288,0,-299
-17,-11,14,288,0,-301
-18,-13,15,288,0,-314
-15,-14,11,288,0,-333
-15,-16,10,288,0,-355
-14,-16,9,288,0,-377
-12,-17,7,288,0,-397
-10,-17,6,288,0,-414
-11,-16,5,288,0,-427
-8,-16,4,288,0,-438
-6,-15,3,288,0,-447
-6,-13,4,288,0,-450
-3,-8,2,288,0,-451
-1,-8,-1,288,0,-462
6,-15,-5,288,0,-482
5,-18,-3,288,0,-506
1,-15,0,288,0,-535
-5,-17,6,288,0,-586
-9,-17,8,288,0,-654
-9,-16,8,288,0,-722
-7,-14,6,288,0,-792
-6,-5,7,288,0,-878
24,29,-19,288,0,-975
129,-58,-86,288,0,-1067
63,-162,-30,288,0,-1152
-21,-55,21,288,0,-1222
-15,0,13,288,0,-1280
-12,8,11,288,0,-1331
-11,11,9,288,0,-1377
-8,11,8,288,0,-1413
-6,12,6,288,0,-1440
-6,13,6,288,0,-1457
-5,11,4,288,0,-1467
-1,11,1,288,0,-1471
3,11,-2,288,0,-1470
8,10,-6,288,0,-1463
14,11,-10,288,0,-1450
23,9,-17,288,0,-1430
37,9,-29,288,0,-1406
50,7,-39,288,0,-1382
63,5,-49,288,0,-1357
67,2,-53,288,0,-1333
59,5,-46,288,0,-1309
36,11,-27,288,0,-1289
13,15,-7,288,0,-1272
-4,9,6,288,0,-1261
-9,4,9,288,0,-1256
-12,5,12,288,0,-1264
-14,4,11,288,0,-1281
-12,5,11,288,0,-1297
-12,6,9,288,0,-1311
-13,6,11,288,0,-1326
-11,6,7,288,0,-1341
-12,6,9,288,0,-1351
-10,5,8,288,0,-1355
-11,5,7,288,0,-1349
-9,4,7,288,0,-1334
-8,3,7,288,0,-1310
-5,5,3,288,0,-1280
-2,9,1,288,0,-1255
1,11,-1,288,0,-1234
3,1,-4,288,0,-1214
4,-1,-3,288,0,-1195
-3,1,2,288,0,-1183
-11,-1,9,288,0,-1177
-13,-2,10,288,0,-1178
-13,-1,9,288,0,-1187
-12,0,9,288,0,-1212
-11,7,9,288,0,-1250
6,37,-7,288,0,-1288
108,-8,-78,288,0,-1327
90,-160,-49,288,0,-1373
-22,-63,21,288,0,-1425
-21,10,15,288,0,-1469
-25,-32,12,-32768,0,-2048
-23,-27,11,-32768,0,-2048
-20,-27,5,-32768,0,-2048
-21,-23,7,-32768,0,-1835
-11,-17,-2,-32768,0,-1466
-13,-16,0,-32768,0,-1120
-19,-19,5,-32768,0,-801
-16,-17,0,-32768,0,-495
-19,-18,6,-32768,0,-197
-6,-11,-5,-32768,0,96
-8,-8,-2,-32768,0,385
-15,-7,6,-32768,0,655
-1,-8,-9,-32768,0,918
-4,-17,-5,-32768,0,1222
4,-11,-13,-32768,0,1556
-6,-12,-3,-32768,0,1865
-15,-15,6,-32768,0,2047
-16,-17,7,-32768,0,2047
-16,-17,5,-32768,0,2047
-16,-15,6,-32768,0,2047
-19,3,9,-32768,0,2047
39,31,-38,-32768,0,2047
142,-127,-99,-32768,0,2047
-1,-138,9,-32768,0,2047
-23,-21,13,-32768,0,2047
-25,9,20,-32768,0,2047
-21,20,17,-32768,0,2047
-18,16,11,-32768,0,2047
-10,17,2,-32768,0,2047
-7,17,0,-32768,0,2047
-13,12,7,-32768,0,2047
-15,11,9,-32768,0,2047
-5,14,-3,-32768,0,2047
-7,13,1,-32768,0,2047
